DATE,region_code,total_consum(Wh),max_tem,min_tem,wind_speed,morning_tem,noon_tem,evening_tem,total_precip,humidity,visibility,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,heat_index,DEWPOINT_MAX_C,wind_tem,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,snow,UV_INDEX,SUNHOUR,night_tem
2022-12-14,24,37043292815.0,11.0,4.833333333333333,20.0,7.5,10.333333333333334,9.0,3.1333333333333333,97.0,7.833333333333333,999.8333333333334,96.0,11.0,9.166666666666666,4.666666666666667,276.5,144.0,248.0,0.0,2.0,3.25,7.0
2022-12-15,24,36863934100.0,1.5,-0.8333333333333334,21.833333333333332,-0.16666666666666666,0.8333333333333334,0.8333333333333334,1.0999999999999999,93.0,7.729166666666667,1010.3333333333334,90.4375,1.5,0.5,-5.5,294.0,271.0,129.0,0.3666666666666667,1.0,3.8666666666666667,0.0
2022-12-16,24,37729291885.0,4.166666666666667,-3.5,17.333333333333332,-2.3333333333333335,3.5,-0.8333333333333334,0.0,89.66666666666667,9.666666666666666,1022.1666666666666,6.229166666666667,4.166666666666667,0.0,-7.333333333333333,113.0,113.0,113.0,0.0,2.0,8.6,-2.1666666666666665
2022-12-17,24,40957853961.0,2.8333333333333335,-4.0,16.166666666666668,-3.8333333333333335,1.3333333333333333,-1.1666666666666667,0.0,88.0,9.5,1023.5,14.6875,2.8333333333333335,0.0,-8.666666666666666,113.0,113.0,115.5,0.0,1.6666666666666667,8.366666666666665,-3.5
2022-12-18,24,40480554479.0,6.0,-4.333333333333333,12.833333333333334,-3.8333333333333335,3.0,3.5,0.0,69.33333333333333,10.0,1024.5,40.125,6.0,1.0,-8.0,116.0,116.0,117.0,0.0,2.0,8.666666666666666,-4.333333333333333
2022-12-19,24,32734169944.0,12.833333333333334,5.166666666666667,21.166666666666668,5.666666666666667,11.166666666666666,11.0,0.0,84.83333333333333,10.0,1020.0,50.125,12.833333333333334,7.5,2.1666666666666665,115.5,113.0,116.5,0.0,2.5,7.783333333333334,6.666666666666667
2022-12-20,24,28631616002.0,13.5,10.5,21.5,10.833333333333334,13.5,13.333333333333334,0.2333333333333333,79.5,9.5,1017.3333333333334,81.75,13.5,10.166666666666666,8.333333333333334,126.0,120.0,188.0,0.0,3.0,5.083333333333333,11.5
2022-12-21,24,27219817256.0,10.333333333333334,6.5,17.333333333333332,7.666666666666667,9.166666666666666,8.166666666666666,2.533333333333333,95.0,8.416666666666666,1021.6666666666666,74.20833333333333,10.333333333333334,9.666666666666666,3.8333333333333335,253.5,118.0,155.5,0.0,2.0,4.783333333333333,9.166666666666666
2022-12-22,24,26320478320.0,13.5,10.5,24.166666666666668,11.833333333333334,13.0,12.833333333333334,2.1666666666666665,91.16666666666667,9.604166666666666,1017.3333333333334,96.10416666666667,13.5,12.5,9.333333333333334,178.5,122.0,334.0,0.0,3.0,3.25,11.0
2022-12-23,24,24945802748.0,14.833333333333334,12.0,35.333333333333336,13.833333333333334,14.5,12.833333333333334,2.8333333333333335,90.33333333333333,7.6875,1014.5,98.25,14.833333333333334,12.833333333333334,11.666666666666666,294.5,232.5,295.0,0.0,3.0,3.25,13.666666666666666
2022-12-24,24,25546738718.0,11.0,9.0,17.333333333333332,9.166666666666666,10.5,10.0,0.10000000000000002,91.83333333333333,9.729166666666666,1019.0,91.0,11.0,9.333333333333334,7.0,140.0,122.0,120.5,0.0,2.5,3.25,9.833333333333334
2022-12-25,24,24795384431.0,14.833333333333334,7.5,33.166666666666664,8.166666666666666,13.5,11.333333333333334,0.0,94.5,8.125,1019.8333333333334,47.145833333333336,14.833333333333334,8.833333333333334,6.0,146.0,113.5,119.0,0.0,3.0,8.383333333333333,8.5
2022-12-26,24,25561824265.0,10.166666666666666,5.0,19.833333333333332,10.166666666666666,8.833333333333334,7.666666666666667,1.8166666666666667,93.0,8.041666666666666,1031.8333333333333,66.89583333333333,10.166666666666666,8.666666666666666,6.0,285.5,220.0,114.5,0.0,2.3333333333333335,4.483333333333333,8.833333333333334
